index Pedidos|Parlamentar|Período|Pedido
1|Edilson Silva|Janeiro de 2018|PEDIDO Nº: 288298-ES/2018 - R$ 7.982,61
2|Edilson Silva|Janeiro de 2018|COMPLEMENTO Nº: 880264-ES/2018 - R$ 2.500,00
3|Edilson Silva|Janeiro de 2018|COMPLEMENTO Nº: 609518-ES/2018 - R$ 4.967,39
1|Edilson Silva|Fevereiro de 2018|PEDIDO Nº: 289563-ES/2018 - R$ 2.978,36
2|Edilson Silva|Fevereiro de 2018|COMPLEMENTO Nº: 881118-ES/2018 - R$ 5.514,04
3|Edilson Silva|Fevereiro de 2018|COMPLEMENTO Nº: 610792-ES/2018 - R$ 5.319,00
1|Edilson Silva|Março de 2018|PEDIDO Nº: 470232-ES/2018 - R$ 3.593,68
2|Edilson Silva|Março de 2018|COMPLEMENTO Nº: 611030-ES/2018 - R$ 5.319,00
3|Edilson Silva|Março de 2018|COMPLEMENTO Nº: 073450-ES/2018 - R$ 5.000,00
1|Edilson Silva|Abril de 2018|PEDIDO Nº: 18 - R$ 2.998,01
2|Edilson Silva|Abril de 2018|COMPLEMENTO Nº: 417 - R$ 5.319,00
3|Edilson Silva|Abril de 2018|COMPLEMENTO Nº: 67 - R$ 472,15
1|Edilson Silva|Maio de 2018|PEDIDO Nº: 36 - R$ 2.997,90
2|Edilson Silva|Maio de 2018|COMPLEMENTO Nº: 118 - R$ 491,50
3|Edilson Silva|Maio de 2018|COMPLEMENTO Nº: 418 - R$ 5.319,00
1|Edilson Silva|Junho de 2018|PEDIDO Nº: 117 - R$ 2.998,01
2|Edilson Silva|Junho de 2018|COMPLEMENTO Nº: 190 - R$ 427,88
3|Edilson Silva|Junho de 2018|COMPLEMENTO Nº: 273 - R$ 2.426,62
1|Edilson Silva|Julho de 2018|PEDIDO Nº: 189 - R$ 2.997,90
2|Edilson Silva|Julho de 2018|COMPLEMENTO Nº: 272 - R$ 191,64
1|Edilson Silva|Agosto de 2018|PEDIDO Nº: 271 - R$ 3.084,11
2|Edilson Silva|Agosto de 2018|COMPLEMENTO Nº: 419 - R$ 486,89
1|Edilson Silva|Setembro de 2018|PEDIDO Nº: 308 - R$ 3.084,11
1|Edilson Silva|Outubro de 2018|PEDIDO Nº: 420 - R$ 2.998,01
1|Eduíno Brito|Fevereiro de 2015|PEDIDO Nº: 963084-EB/2015 - R$ 15.434,50
1|Eduíno Brito|Março de 2015|PEDIDO Nº: 143094-EB/2015 - R$ 10.034,83
2|Eduíno Brito|Março de 2015|COMPLEMENTO Nº: 651404-EB/2015 - R$ 5.319,00
1|Eduíno Brito|Abril de 2015|PEDIDO Nº: 381986-EB/2015 - R$ 5.319,00
2|Eduíno Brito|Abril de 2015|COMPLEMENTO Nº: 156862-EB/2015 - R$ 4.520,00
3|Eduíno Brito|Abril de 2015|COMPLEMENTO Nº: 585680-EB/2015 - R$ 5.400,00
1|Eduíno Brito|Maio de 2015|PEDIDO Nº: 155938-EB/2015 - R$ 5.319,00
2|Eduíno Brito|Maio de 2015|COMPLEMENTO Nº: 540449-EB/2015 - R$ 4.560,00
3|Eduíno Brito|Maio de 2015|COMPLEMENTO Nº: 366668-EB/2015 - R$ 5.407,50
1|Eduíno Brito|Junho de 2015|PEDIDO Nº: 539691-EB/2015 - R$ 9.879,00
2|Eduíno Brito|Junho de 2015|COMPLEMENTO Nº: 367689-EB/2015 - R$ 5.407,50
1|Eduíno Brito|Julho de 2015|PEDIDO Nº: 137313-EB/2015 - R$ 5.400,00
2|Eduíno Brito|Julho de 2015|COMPLEMENTO Nº: 972284-EB/2015 - R$ 4.560,00
1|Eduíno Brito|Agosto de 2015|PEDIDO Nº: 365228-EB/2015 - R$ 5.319,00
2|Eduíno Brito|Agosto de 2015|COMPLEMENTO Nº: 677706-EB/2015 - R$ 5.400,00
3|Eduíno Brito|Agosto de 2015|COMPLEMENTO Nº: 060536-EB/2015 - R$ 4.560,00
1|Eduíno Brito|Setembro de 2015|PEDIDO Nº: 522221-EB/2015 - R$ 9.879,00
2|Eduíno Brito|Setembro de 2015|COMPLEMENTO Nº: 678337-EB/2015 - R$ 5.400,00
1|Eduíno Brito|Outubro de 2015|PEDIDO Nº: 150060-EB/2015 - R$ 5.319,00
2|Eduíno Brito|Outubro de 2015|COMPLEMENTO Nº: 170887-EB/2015 - R$ 5.400,00
1|Eduíno Brito|Novembro de 2015|PEDIDO Nº: 153100-EB/2015 - R$ 5.319,00
2|Eduíno Brito|Novembro de 2015|COMPLEMENTO Nº: 170444-EB/2015 - R$ 6.600,00
1|Eduíno Brito|Dezembro de 2015|PEDIDO Nº: 159715-EB/2015 - R$ 5.319,00
2|Eduíno Brito|Dezembro de 2015|COMPLEMENTO Nº: 848104-EB/2016 - R$ 9.967,50
1|Eduíno Brito|Janeiro de 2016|PEDIDO Nº: 896129-EB/2016 - R$ 4.560,00
2|Eduíno Brito|Janeiro de 2016|COMPLEMENTO Nº: 112507-EB/2016 - R$ 5.400,00
3|Eduíno Brito|Janeiro de 2016|COMPLEMENTO Nº: 821988-EB/2016 - R$ 5.319,00
1|Eduíno Brito|Fevereiro de 2016|PEDIDO Nº: 896410-EB/2016 - R$ 9.879,00
2|Eduíno Brito|Fevereiro de 2016|COMPLEMENTO Nº: 003845-EB/2016 - R$ 5.400,00
1|Eduíno Brito|Março de 2016|PEDIDO Nº: 268661-EB/2016 - R$ 5.319,00
2|Eduíno Brito|Março de 2016|COMPLEMENTO Nº: 687079-EB/2016 - R$ 9.960,00
1|Eduíno Brito|Abril de 2016|PEDIDO Nº: 268645-EB/2016 - R$ 5.319,00
2|Eduíno Brito|Abril de 2016|COMPLEMENTO Nº: 687348-EB/2016 - R$ 9.960,00
1|Eduíno Brito|Maio de 2016|PEDIDO Nº: 687437-EB/2016 - R$ 4.560,00
2|Eduíno Brito|Maio de 2016|COMPLEMENTO Nº: 382259-EB/2016 - R$ 6.840,00
1|Eduíno Brito|Junho de 2016|PEDIDO Nº: 687485-EB/2016 - R$ 4.560,00
2|Eduíno Brito|Junho de 2016|COMPLEMENTO Nº: 458994-EB/2016 - R$ 7.793,34
1|Eduíno Brito|Julho de 2016|PEDIDO Nº: 411916-EB/2016 - R$ 9.960,00
2|Eduíno Brito|Julho de 2016|COMPLEMENTO Nº: 511987-EB/2016 - R$ 2.523,35
1|Eduíno Brito|Agosto de 2016|PEDIDO Nº: 289091-EB/2016 - R$ 11.156,67
2|Eduíno Brito|Agosto de 2016|COMPLEMENTO Nº: 525966-EB/2016 - R$ 2.280,00
1|Eduíno Brito|Setembro de 2016|PEDIDO Nº: 074858-EB/2016 - R$ 4.560,00
2|Eduíno Brito|Setembro de 2016|COMPLEMENTO Nº: 429897-EB/2016 - R$ 10.780,47
1|Eduíno Brito|Outubro de 2016|PEDIDO Nº: 075282-EB/2016 - R$ 9.960,00
1|Eduíno Brito|Novembro de 2016|PEDIDO Nº: 075673-EB/2016 - R$ 9.960,00
2|Eduíno Brito|Novembro de 2016|COMPLEMENTO Nº: 512703-EB/2016 - R$ 5.367,60
1|Eduíno Brito|Dezembro de 2016|PEDIDO Nº: 513069-EB/2016 - R$ 10.767,60
1|Eduíno Brito|Janeiro de 2017|PEDIDO Nº: 089821-EB/2017 - R$ 5.400,00
2|Eduíno Brito|Janeiro de 2017|COMPLEMENTO Nº: 008865-EB/2017 - R$ 9.927,60
1|Eduíno Brito|Fevereiro de 2017|PEDIDO Nº: 090006-EB/2017 - R$ 5.367,60
2|Eduíno Brito|Fevereiro de 2017|COMPLEMENTO Nº: 316294-EB/2017 - R$ 9.960,00
1|Eduíno Brito|Março de 2017|PEDIDO Nº: 762519-EB/2017 - R$ 5.400,00
2|Eduíno Brito|Março de 2017|COMPLEMENTO Nº: 612270-EB/2017 - R$ 9.927,00
1|Eduíno Brito|Abril de 2017|PEDIDO Nº: 612666-EB/2017 - R$ 4.560,00
2|Eduíno Brito|Abril de 2017|COMPLEMENTO Nº: 197267-EB/2017 - R$ 10.767,40
1|Eduíno Brito|Maio de 2017|PEDIDO Nº: 613892-EB/2017 - R$ 9.960,00
2|Eduíno Brito|Maio de 2017|COMPLEMENTO Nº: 197815-EB/2017 - R$ 5.367,60
1|Eduíno Brito|Junho de 2017|PEDIDO Nº: 278270-EB/2017 - R$ 4.560,00
2|Eduíno Brito|Junho de 2017|COMPLEMENTO Nº: 804542-EB/2017 - R$ 10.767,60
1|Eduíno Brito|Julho de 2017|PEDIDO Nº: 278761-EB/2017 - R$ 9.960,00
2|Eduíno Brito|Julho de 2017|COMPLEMENTO Nº: 805091-EB/2017 - R$ 5.367,60
1|Eduíno Brito|Agosto de 2017|PEDIDO Nº: 445675-EB/2017 - R$ 5.367,60
2|Eduíno Brito|Agosto de 2017|COMPLEMENTO Nº: 804046-EB/2017 - R$ 5.400,00
3|Eduíno Brito|Agosto de 2017|COMPLEMENTO Nº: 419225-EB/2017 - R$ 4.560,00
1|Eduíno Brito|Setembro de 2017|PEDIDO Nº: 465758-EB/2017 - R$ 10.767,60
2|Eduíno Brito|Setembro de 2017|COMPLEMENTO Nº: 434410-EB/2017 - R$ 4.450,00
1|Eduíno Brito|Outubro de 2017|PEDIDO Nº: 434558-EB/2017 - R$ 9.817,60
2|Eduíno Brito|Outubro de 2017|COMPLEMENTO Nº: 756289-EB/2017 - R$ 5.400,00
1|Eduíno Brito|Novembro de 2017|PEDIDO Nº: 435555-EB/2017 - R$ 15.217,60
1|Eduíno Brito|Dezembro de 2017|PEDIDO Nº: 773421-EB/2017 - R$ 5.382,00
2|Eduíno Brito|Dezembro de 2017|COMPLEMENTO Nº: 512375-EB/2018 - R$ 10.068,00
1|Eduíno Brito|Janeiro de 2018|PEDIDO Nº: 381838-EB/2018 - R$ 6.950,00
2|Eduíno Brito|Janeiro de 2018|COMPLEMENTO Nº: 158865-EB/2018 - R$ 5.400,00
1|Eduíno Brito|Fevereiro de 2018|PEDIDO Nº: 383957-EB/2018 - R$ 7.900,00
2|Eduíno Brito|Fevereiro de 2018|COMPLEMENTO Nº: 014944-EB/2018 - R$ 4.450,00
1|Eduíno Brito|Março de 2018|PEDIDO Nº: 909709-EB/2018 - R$ 7.900,00
2|Eduíno Brito|Março de 2018|COMPLEMENTO Nº: 015112-EB/2018 - R$ 4.450,00
1|EduÍno Brito|Abril de 2018|PEDIDO Nº: 133 - R$ 10.807,00
2|EduÍno Brito|Abril de 2018|COMPLEMENTO Nº: 275 - R$ 4.450,00
1|EduÍno Brito|Maio de 2018|PEDIDO Nº: 135 - R$ 5.400,00
2|EduÍno Brito|Maio de 2018|COMPLEMENTO Nº: 276 - R$ 4.450,00
1|Eriberto Medeiros|Fevereiro de 2015|PEDIDO Nº: 339124-EM/2015 - R$ 10.815,00
2|Eriberto Medeiros|Fevereiro de 2015|COMPLEMENTO Nº: 167550-EM/2015 - R$ 4.635,00
1|Eriberto Medeiros|Março de 2015|PEDIDO Nº: 224183-EM/2015 - R$ 10.993,25
2|Eriberto Medeiros|Março de 2015|COMPLEMENTO Nº: 862787-EM/2015 - R$ 4.456,75
1|Eriberto Medeiros|Abril de 2015|PEDIDO Nº: 764718-EM/2015 - R$ 9.445,30
2|Eriberto Medeiros|Abril de 2015|COMPLEMENTO Nº: 455194-EM/2015 - R$ 6.004,70
1|Eriberto Medeiros|Maio de 2015|PEDIDO Nº: 690037-EM/2015 - R$ 11.032,50
2|Eriberto Medeiros|Maio de 2015|COMPLEMENTO Nº: 299977-EM/2015 - R$ 4.417,50
1|Eriberto Medeiros|Junho de 2015|PEDIDO Nº: 427430-EM/2015 - R$ 10.989,27
2|Eriberto Medeiros|Junho de 2015|COMPLEMENTO Nº: 177182-EM/2015 - R$ 4.460,73
1|Eriberto Medeiros|Julho de 2015|PEDIDO Nº: 677815-EM/2015 - R$ 10.852,20
2|Eriberto Medeiros|Julho de 2015|COMPLEMENTO Nº: 725058-EM/2015 - R$ 4.597,80
1|Eriberto Medeiros|Agosto de 2015|PEDIDO Nº: 223413-EM/2015 - R$ 5.407,50
2|Eriberto Medeiros|Agosto de 2015|COMPLEMENTO Nº: 328892-EM/2015 - R$ 10.042,50
1|Eriberto Medeiros|Setembro de 2015|PEDIDO Nº: 946485-EM/2015 - R$ 10.812,56
2|Eriberto Medeiros|Setembro de 2015|COMPLEMENTO Nº: 802626-EM/2015 - R$ 4.637,44
1|Eriberto Medeiros|Outubro de 2015|PEDIDO Nº: 564404-EM/2015 - R$ 9.157,50
2|Eriberto Medeiros|Outubro de 2015|COMPLEMENTO Nº: 776274-EM/2015 - R$ 6.292,50
1|Eriberto Medeiros|Novembro de 2015|PEDIDO Nº: 900072-EM/2015 - R$ 10.592,50
2|Eriberto Medeiros|Novembro de 2015|COMPLEMENTO Nº: 087956-EM/2015 - R$ 4.857,50
1|Eriberto Medeiros|Dezembro de 2015|PEDIDO Nº: 992265-EM/2015 - R$ 5.553,50
2|Eriberto Medeiros|Dezembro de 2015|COMPLEMENTO Nº: 086857-EM/2016 - R$ 9.896,50
1|Eriberto Medeiros|Janeiro de 2016|PEDIDO Nº: 806124-EM/2016 - R$ 11.030,10
2|Eriberto Medeiros|Janeiro de 2016|COMPLEMENTO Nº: 946385-EM/2016 - R$ 4.419,90
1|Eriberto Medeiros|Fevereiro de 2016|PEDIDO Nº: 323663-EM/2016 - R$ 11.082,30
2|Eriberto Medeiros|Fevereiro de 2016|COMPLEMENTO Nº: 827278-EM/2016 - R$ 4.367,70
1|Eriberto Medeiros|Março de 2016|PEDIDO Nº: 270710-EM/2016 - R$ 11.082,30
2|Eriberto Medeiros|Março de 2016|COMPLEMENTO Nº: 858753-EM/2016 - R$ 4.367,70
1|Eriberto Medeiros|Abril de 2016|PEDIDO Nº: 602670-EM/2016 - R$ 10.003,91
2|Eriberto Medeiros|Abril de 2016|COMPLEMENTO Nº: 378842-EM/2016 - R$ 5.446,09
1|Eriberto Medeiros|Maio de 2016|PEDIDO Nº: 272890-EM/2016 - R$ 5.407,50
2|Eriberto Medeiros|Maio de 2016|COMPLEMENTO Nº: 946135-EM/2016 - R$ 10.042,50
1|Eriberto Medeiros|Junho de 2016|PEDIDO Nº: 239243-EM/2016 - R$ 5.407,50
2|Eriberto Medeiros|Junho de 2016|COMPLEMENTO Nº: 493062-EM/2016 - R$ 10.042,50
1|Eriberto Medeiros|Julho de 2016|PEDIDO Nº: 547724-EM/2016 - R$ 5.407,50
2|Eriberto Medeiros|Julho de 2016|COMPLEMENTO Nº: 799738-EM/2016 - R$ 10.042,50
1|Eriberto Medeiros|Agosto de 2016|PEDIDO Nº: 228552-EM/2016 - R$ 6.706,50
2|Eriberto Medeiros|Agosto de 2016|COMPLEMENTO Nº: 836002-EM/2016 - R$ 8.743,50
1|Eriberto Medeiros|Setembro de 2016|PEDIDO Nº: 981428-EM/2016 - R$ 10.377,50
2|Eriberto Medeiros|Setembro de 2016|COMPLEMENTO Nº: 171370-EM/2016 - R$ 5.072,50
1|Eriberto Medeiros|Outubro de 2016|PEDIDO Nº: 591127-EM/2016 - R$ 5.407,50
2|Eriberto Medeiros|Outubro de 2016|COMPLEMENTO Nº: 228350-EM/2016 - R$ 10.042,50
1|Eriberto Medeiros|Novembro de 2016|PEDIDO Nº: 817557-EM/2016 - R$ 10.980,98
2|Eriberto Medeiros|Novembro de 2016|COMPLEMENTO Nº: 421162-EM/2016 - R$ 4.469,02
1|Eriberto Medeiros|Dezembro de 2016|PEDIDO Nº: 337499-EM/2016 - R$ 1.600,00
2|Eriberto Medeiros|Dezembro de 2016|COMPLEMENTO Nº: 340463-EM/2017 - R$ 13.850,00
1|Eriberto Medeiros|Janeiro de 2017|PEDIDO Nº: 731013-EM/2017 - R$ 9.880,50
1|Eriberto Medeiros|Fevereiro de 2017|PEDIDO Nº: 583306-EM/2017 - R$ 9.781,10
1|Eriberto Medeiros|Março de 2017|PEDIDO Nº: 572060-EM/2017 - R$ 10.556,42
1|Eriberto Medeiros|Abril de 2017|PEDIDO Nº: 579712-EM/2017 - R$ 10.815,00
1|Eriberto Medeiros|Maio de 2017|PEDIDO Nº: 452081-EM/2017 - R$ 10.546,48
1|Eriberto Medeiros|Junho de 2017|PEDIDO Nº: 340222-EM/2017 - R$ 10.775,10
1|Eriberto Medeiros|Julho de 2017|PEDIDO Nº: 923773-EM/2017 - R$ 15.450,00
1|Eriberto Medeiros|Agosto de 2017|PEDIDO Nº: 955627-EM/2017 - R$ 15.450,00
1|Eriberto Medeiros|Setembro de 2017|PEDIDO Nº: 797415-EM/2017 - R$ 14.484,95
2|Eriberto Medeiros|Setembro de 2017|COMPLEMENTO Nº: 418923-EM/2017 - R$ 965,05
1|Eriberto Medeiros|Outubro de 2017|PEDIDO Nº: 749523-EM/2017 - R$ 15.326,95
1|Eriberto Medeiros|Novembro de 2017|PEDIDO Nº: 842772-EM/2017 - R$ 10.815,00
2|Eriberto Medeiros|Novembro de 2017|COMPLEMENTO Nº: 250475-EM/2017 - R$ 4.635,00
1|Eriberto Medeiros|Dezembro de 2017|PEDIDO Nº: 251583-EM/2017 - R$ 5.407,50
2|Eriberto Medeiros|Dezembro de 2017|COMPLEMENTO Nº: 921305-EM/2018 - R$ 10.042,50
1|Eriberto Medeiros|Janeiro de 2018|PEDIDO Nº: 815466-EM/2018 - R$ 10.042,50
2|Eriberto Medeiros|Janeiro de 2018|COMPLEMENTO Nº: 884042-EM/2018 - R$ 5.407,50
1|Eriberto Medeiros|Fevereiro de 2018|PEDIDO Nº: 154074-EM/2018 - R$ 15.450,00
1|Eriberto Medeiros|Março de 2018|PEDIDO Nº: 481450-EM/2018 - R$ 15.450,00
1|Eriberto Medeiros|Abril de 2018|PEDIDO Nº: 30 - R$ 15.450,00
1|Eriberto Medeiros|Maio de 2018|PEDIDO Nº: 131 - R$ 10.815,00
2|Eriberto Medeiros|Maio de 2018|COMPLEMENTO Nº: 145 - R$ 4.622,10
1|Eriberto Medeiros|Junho de 2018|PEDIDO Nº: 161 - R$ 15.450,00
1|Eriberto Medeiros|Julho de 2018|PEDIDO Nº: 249 - R$ 15.450,00
1|Eriberto Medeiros|Agosto de 2018|PEDIDO Nº: 325 - R$ 15.450,00
1|Eriberto Medeiros|Setembro de 2018|PEDIDO Nº: 390 - R$ -772,50
2|Eriberto Medeiros|Setembro de 2018|COMPLEMENTO Nº: 445 - R$ 10.815,00
1|Everaldo Cabral|Fevereiro de 2015|PEDIDO Nº: 796449-EC/2015 - R$ 15.450,00
1|Everaldo Cabral|Março de 2015|PEDIDO Nº: 244867-EC/2015 - R$ 15.450,00
1|Everaldo Cabral|Abril de 2015|PEDIDO Nº: 825647-EC/2015 - R$ 15.450,00
1|Everaldo Cabral|Maio de 2015|PEDIDO Nº: 656467-EC/2015 - R$ 10.268,30
2|Everaldo Cabral|Maio de 2015|COMPLEMENTO Nº: 279991-EC/2015 - R$ 5.181,70
1|Everaldo Cabral|Junho de 2015|PEDIDO Nº: 170504-EC/2015 - R$ 10.287,90
2|Everaldo Cabral|Junho de 2015|COMPLEMENTO Nº: 650213-EC/2015 - R$ 5.162,10
1|Everaldo Cabral|Julho de 2015|PEDIDO Nº: 677855-EC/2015 - R$ 10.080,30
2|Everaldo Cabral|Julho de 2015|COMPLEMENTO Nº: 708455-EC/2015 - R$ 5.367,60
1|Everaldo Cabral|Agosto de 2015|PEDIDO Nº: 701544-EC/2015 - R$ 10.080,30
2|Everaldo Cabral|Agosto de 2015|COMPLEMENTO Nº: 388582-EC/2015 - R$ 5.367,60
1|Everaldo Cabral|Setembro de 2015|PEDIDO Nº: 139152-EC/2015 - R$ 10.080,30
2|Everaldo Cabral|Setembro de 2015|COMPLEMENTO Nº: 232621-EC/2015 - R$ 5.367,60
1|Everaldo Cabral|Outubro de 2015|PEDIDO Nº: 640615-EC/2015 - R$ 15.450,00
1|Everaldo Cabral|Novembro de 2015|PEDIDO Nº: 481167-EC/2015 - R$ 15.450,00
1|Everaldo Cabral|Dezembro de 2015|PEDIDO Nº: 903575-EC/2015 - R$ 15.450,00
1|Everaldo Cabral|Janeiro de 2016|PEDIDO Nº: 155234-EC/2016 - R$ 15.450,00
1|Everaldo Cabral|Fevereiro de 2016|PEDIDO Nº: 805822-EC/2016 - R$ 15.450,00
1|Everaldo Cabral|Março de 2016|PEDIDO Nº: 314230-EC/2016 - R$ 15.450,00
1|Everaldo Cabral|Abril de 2016|PEDIDO Nº: 150947-EC/2016 - R$ 15.450,00
1|Everaldo Cabral|Maio de 2016|PEDIDO Nº: 582573-EC/2016 - R$ 15.450,00
1|Everaldo Cabral|Junho de 2016|PEDIDO Nº: 256042-EC/2016 - R$ 15.450,00
1|Everaldo Cabral|Julho de 2016|PEDIDO Nº: 012765-EC/2016 - R$ 15.450,00
1|Everaldo Cabral|Agosto de 2016|PEDIDO Nº: 523689-EC/2016 - R$ 15.450,00
1|Everaldo Cabral|Setembro de 2016|PEDIDO Nº: 469755-EC/2016 - R$ 15.450,00
1|Everaldo Cabral|Outubro de 2016|PEDIDO Nº: 904210-EC/2016 - R$ 15.450,00
1|Everaldo Cabral|Novembro de 2016|PEDIDO Nº: 390006-EC/2016 - R$ 15.450,00
1|Everaldo Cabral|Dezembro de 2016|PEDIDO Nº: 979072-EC/2016 - R$ 15.450,00
1|Everaldo Cabral|Janeiro de 2017|PEDIDO Nº: 413062-EC/2017 - R$ 15.450,00
1|Everaldo Cabral|Fevereiro de 2017|PEDIDO Nº: 150600-EC/2017 - R$ 15.450,00
1|Everaldo Cabral|Março de 2017|PEDIDO Nº: 299665-EC/2017 - R$ 15.450,00
1|Everaldo Cabral|Abril de 2017|PEDIDO Nº: 992845-EC/2017 - R$ 15.450,00
1|Everaldo Cabral|Maio de 2017|PEDIDO Nº: 576636-EC/2017 - R$ 15.450,00
1|Everaldo Cabral|Junho de 2017|PEDIDO Nº: 100703-EC/2017 - R$ 15.450,00
1|Everaldo Cabral|Julho de 2017|PEDIDO Nº: 852773-EC/2017 - R$ 15.450,00
1|Everaldo Cabral|Agosto de 2017|PEDIDO Nº: 448404-EC/2017 - R$ 15.450,00
1|Everaldo Cabral|Setembro de 2017|PEDIDO Nº: 025353-EC/2017 - R$ 15.450,00
1|Everaldo Cabral|Outubro de 2017|PEDIDO Nº: 717491-EC/2017 - R$ 15.450,00
1|Everaldo Cabral|Novembro de 2017|PEDIDO Nº: 312671-EC/2017 - R$ 15.450,00
1|Everaldo Cabral|Dezembro de 2017|PEDIDO Nº: 888024-EC/2017 - R$ 15.450,00
1|Everaldo Cabral|Janeiro de 2018|PEDIDO Nº: 333875-EC/2018 - R$ 15.450,00
1|Everaldo Cabral|Fevereiro de 2018|PEDIDO Nº: 712446-EC/2018 - R$ 15.450,00
1|Everaldo Cabral|Março de 2018|PEDIDO Nº: 129017-EC/2018 - R$ 15.450,00
1|Everaldo Cabral|Abril de 2018|PEDIDO Nº: 10 - R$ 15.450,00
1|Everaldo Cabral|Maio de 2018|PEDIDO Nº: 32 - R$ 15.450,00
1|Everaldo Cabral|Junho de 2018|PEDIDO Nº: 108 - R$ 10.628,44
2|Everaldo Cabral|Junho de 2018|COMPLEMENTO Nº: 206 - R$ 4.821,56
1|Everaldo Cabral|Julho de 2018|PEDIDO Nº: 168 - R$ 10.600,00
2|Everaldo Cabral|Julho de 2018|COMPLEMENTO Nº: 250 - R$ 4.850,00
1|Everaldo Cabral|Agosto de 2018|PEDIDO Nº: 230 - R$ 15.450,00
1|Everaldo Cabral|Setembro de 2018|PEDIDO Nº: 301 - R$ 15.450,00
1|Everaldo Cabral|Outubro de 2018|PEDIDO Nº: 356 - R$ 15.450,00
1|Everaldo Cabral|Novembro de 2018|PEDIDO Nº: 452 - R$ 15.450,00
1|Francismar Pontes|Fevereiro de 2015|PEDIDO Nº: 930898-FP/2015 - R$ 10.050,00
2|Francismar Pontes|Fevereiro de 2015|COMPLEMENTO Nº: 736516-FP/2015 - R$ 5.400,00
1|Francismar Pontes|Março de 2015|PEDIDO Nº: 212943-FP/2015 - R$ 15.450,00
1|Francismar Pontes|Abril de 2015|PEDIDO Nº: 721940-FP/2015 - R$ 15.450,00
1|Francismar Pontes|Maio de 2015|PEDIDO Nº: 053874-FP/2015 - R$ 15.450,00
1|Francismar Pontes|Junho de 2015|PEDIDO Nº: 555523-FP/2015 - R$ 15.450,00
1|Francismar Pontes|Julho de 2015|PEDIDO Nº: 402507-FP/2015 - R$ 15.450,00
1|Francismar Pontes|Agosto de 2015|PEDIDO Nº: 347525-FP/2015 - R$ 15.450,00
1|Francismar Pontes|Setembro de 2015|PEDIDO Nº: 771538-FP/2015 - R$ 15.450,00
1|Francismar Pontes|Outubro de 2015|PEDIDO Nº: 180750-FP/2015 - R$ 15.450,00
1|Francismar Pontes|Novembro de 2015|PEDIDO Nº: 788837-FP/2015 - R$ 15.450,00
1|Francismar Pontes|Dezembro de 2015|PEDIDO Nº: 986608-FP/2015 - R$ 11.500,00
2|Francismar Pontes|Dezembro de 2015|COMPLEMENTO Nº: 291305-FP/2016 - R$ 3.950,00
1|Francismar Pontes|Janeiro de 2016|PEDIDO Nº: 283203-FP/2016 - R$ 13.420,00
2|Francismar Pontes|Janeiro de 2016|COMPLEMENTO Nº: 933917-FP/2016 - R$ 2.030,00
1|Francismar Pontes|Fevereiro de 2016|PEDIDO Nº: 626505-FP/2016 - R$ 15.450,00
1|Francismar Pontes|Março de 2016|PEDIDO Nº: 968592-FP/2016 - R$ 15.450,00
1|Francismar Pontes|Abril de 2016|PEDIDO Nº: 382905-FP/2016 - R$ 15.450,00
1|Francismar Pontes|Maio de 2016|PEDIDO Nº: 566896-FP/2016 - R$ 15.450,00
1|Francismar Pontes|Junho de 2016|PEDIDO Nº: 433837-FP/2016 - R$ 10.050,00
2|Francismar Pontes|Junho de 2016|COMPLEMENTO Nº: 233771-FP/2016 - R$ 5.400,00
1|Francismar Pontes|Julho de 2016|PEDIDO Nº: 015659-FP/2016 - R$ 15.450,00
1|Francismar Pontes|Agosto de 2016|PEDIDO Nº: 357357-FP/2016 - R$ 15.450,00
1|Francismar Pontes|Setembro de 2016|PEDIDO Nº: 278896-FP/2016 - R$ 15.450,00
1|Francismar Pontes|Outubro de 2016|PEDIDO Nº: 796011-FP/2016 - R$ 11.435,00
2|Francismar Pontes|Outubro de 2016|COMPLEMENTO Nº: 165901-FP/2016 - R$ 4.015,00
1|Francismar Pontes|Novembro de 2016|PEDIDO Nº: 373331-FP/2016 - R$ 15.450,00
1|Francismar Pontes|Dezembro de 2016|PEDIDO Nº: 977343-FP/2016 - R$ 14.997,52
1|Francismar Pontes|Janeiro de 2017|PEDIDO Nº: 027504-FP/2017 - R$ 13.450,00
2|Francismar Pontes|Janeiro de 2017|COMPLEMENTO Nº: 851932-FP/2017 - R$ 1.312,52
1|Francismar Pontes|Fevereiro de 2017|PEDIDO Nº: 375049-FP/2017 - R$ 11.827,50
2|Francismar Pontes|Fevereiro de 2017|COMPLEMENTO Nº: 468670-FP/2017 - R$ 2.962,12
1|Francismar Pontes|Março de 2017|PEDIDO Nº: 476865-FP/2017 - R$ 14.775,56
1|Francismar Pontes|Abril de 2017|PEDIDO Nº: 988644-FP/2017 - R$ 15.450,00
1|Francismar Pontes|Maio de 2017|PEDIDO Nº: 005432-FP/2017 - R$ 15.450,00
1|Francismar Pontes|Junho de 2017|PEDIDO Nº: 340661-FP/2017 - R$ 10.800,00
2|Francismar Pontes|Junho de 2017|COMPLEMENTO Nº: 055419-FP/2017 - R$ 4.650,00
1|Francismar Pontes|Julho de 2017|PEDIDO Nº: 275809-FP/2017 - R$ 15.450,00
1|Francismar Pontes|Agosto de 2017|PEDIDO Nº: 699421-FP/2017 - R$ 15.450,00
1|Francismar Pontes|Setembro de 2017|PEDIDO Nº: 276040-FP/2017 - R$ 10.800,00
